"Name";"RecordingGivid";"LayerCode";"CoverCode";"OriginalName";"ScientificName";"PhenologyCode";"CoverageCode";"PctValue";"RecordingScale"
"N2000meetnet_Grasland";"IV2017021311152342";"K";"90";"Polygala vulgaris L.";"Polygala vulgaris L.";"-";"p1";1;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017021311152342";"K";"90";"Juncus articulatus L.";"Juncus articulatus L.";"-";"a1";1;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017021311152342";"K";"90";"Alnus glutinosa (L.) Gaertn.";"Alnus glutinosa (L.) Gaertn.";"-";"p1";1;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017021311152342";"K";"90";"Luzula multiflora (Ehrh.) Lej.";"Luzula multiflora (Ehrh.) Lej.";"-";"p1";1;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017021311152342";"K";"90";"Carex lepidocarpa Tausch";"Carex lepidocarpa Tausch";"-";"a1";1;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017021311152342";"K";"90";"Equisetum palustre L.";"Equisetum palustre L.";"-";"p1";1;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017021311152342";"K";"90";"Dactylorhiza fuchsii (Druce) Soó";"Dactylorhiza fuchsii (Druce) Soó";"-";"r1";1;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017021311152342";"K";"90";"Anthoxanthum odoratum L.";"Anthoxanthum odoratum L.";"-";"p1";1;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017021311152342";"K";"90";"Listera ovata (L.) R. Brown";"Listera ovata (L.) R. Brown";"-";"r1";1;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017021311152342";"K";"90";"Betula";"Betula";"-";"p1";1;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017021311152342";"K";"90";"Viburnum opulus L.";"Viburnum opulus L.";"-";"r1";1;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017021311152342";"K";"90";"Prunella vulgaris L.";"Prunella vulgaris L.";"-";"m1";1;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017021311152342";"K";"90";"Salix";"Salix";"-";"r1";1;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017021311152342";"K";"90";"Quercus robur L.";"Quercus robur L.";"-";"r1";1;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017021311152342";"K";"90";"Viola riviniana/reichenbachiana";"Viola riviniana/reichenbachiana";"-";"p1";1;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017021311152342";"K";"90";"Primula elatior (L.) Hill";"Primula elatior (L.) Hill";"-";"r1";1;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017021310384624";"MO";"80";"Fissidens adianthoides Hedw.";"Fissidens adianthoides Hedw.";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021310384624";"MO";"80";"Plagiomnium undulatum (Hedw.) T.J.Kop.";"Plagiomnium undulatum (Hedw.) T.J.Kop.";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021310384624";"MO";"80";"Campylium stellatum (Hedw.) Lange & C.E.O.Jensen";"Campylium stellatum (Hedw.) Lange & C.E.O.Jensen";"-";"f";8;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021310384624";"MO";"80";"Plagiomnium affine (Blandow ex Funck) T.J.Kop.";"Plagiomnium affine (Blandow ex Funck) T.J.Kop.";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021310384624";"MO";"80";"Bryum pseudotriquetrum (Hedw.) P.Gaertn. et al.";"Bryum pseudotriquetrum (Hedw.) P.Gaertn. et al.";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021310384624";"MO";"80";"Lophocolea bidentata (L.) Dumort.";"Lophocolea bidentata (L.) Dumort.";"-";"r";1;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021310384624";"K";"90";"Juncus subnodulosus Schrank";"Juncus subnodulosus Schrank";"-";"cd";40;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021310384624";"K";"90";"Anagallis tenella (L.) L.";"Anagallis tenella (L.) L.";"-";"cd";40;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021310384624";"K";"90";"Gymnadenia conopsea (L.) R. Brown";"Gymnadenia conopsea (L.) R. Brown";"-";"f";8;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021310384624";"K";"90";"Phragmites australis (Cav.) Steud.";"Phragmites australis (Cav.) Steud.";"-";"f";8;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021310384624";"K";"90";"Carex pulicaris L.";"Carex pulicaris L.";"-";"a";15;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021310384624";"K";"90";"Lysimachia vulgaris L.";"Lysimachia vulgaris L.";"-";"a";15;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021310384624";"K";"90";"Rhinanthus minor L.";"Rhinanthus minor L.";"-";"f";8;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021310384624";"K";"90";"Epipactis palustris (L.) Crantz";"Epipactis palustris (L.) Crantz";"-";"a";15;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021310384624";"K";"90";"Fraxinus excelsior L.";"Fraxinus excelsior L.";"-";"f";8;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021310384624";"K";"90";"Molinia caerulea (L.) Moench";"Molinia caerulea (L.) Moench";"-";"f";8;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021310384624";"K";"90";"Potentilla erecta (L.) Räuschel";"Potentilla erecta (L.) Räuschel";"-";"a";15;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021310384624";"K";"90";"Lythrum salicaria L.";"Lythrum salicaria L.";"-";"f";8;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021310384624";"K";"90";"Angelica sylvestris L.";"Angelica sylvestris L.";"-";"f";8;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021310384624";"K";"90";"Carex panicea L.";"Carex panicea L.";"-";"a";15;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021310384624";"K";"90";"Cirsium palustre (L.) Scop.";"Cirsium palustre (L.) Scop.";"-";"a";15;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021310384624";"K";"90";"Carex flacca Schreb.";"Carex flacca Schreb.";"-";"f";8;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021310384624";"K";"90";"Ajuga reptans L.";"Ajuga reptans L.";"-";"a";15;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021310384624";"K";"90";"Polygala vulgaris L.";"Polygala vulgaris L.";"-";"f";8;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021310384624";"K";"90";"Juncus articulatus L.";"Juncus articulatus L.";"-";"f";8;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021310384624";"K";"90";"Alnus glutinosa (L.) Gaertn.";"Alnus glutinosa (L.) Gaertn.";"-";"f";8;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021310384624";"K";"90";"Luzula multiflora (Ehrh.) Lej.";"Luzula multiflora (Ehrh.) Lej.";"-";"f";8;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021310384624";"K";"90";"Carex lepidocarpa Tausch";"Carex lepidocarpa Tausch";"-";"f";8;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021310384624";"K";"90";"Equisetum palustre L.";"Equisetum palustre L.";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021310384624";"K";"90";"Dactylorhiza fuchsii (Druce) Soó";"Dactylorhiza fuchsii (Druce) Soó";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021310384624";"K";"90";"Anthoxanthum odoratum L.";"Anthoxanthum odoratum L.";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021310384624";"K";"90";"Listera ovata (L.) R. Brown";"Listera ovata (L.) R. Brown";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021310384624";"K";"90";"Betula";"Betula";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021310384624";"K";"90";"Viburnum opulus L.";"Viburnum opulus L.";"-";"r";1;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021310384624";"K";"90";"Prunella vulgaris L.";"Prunella vulgaris L.";"-";"f";8;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021310384624";"K";"90";"Salix";"Salix";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021310384624";"K";"90";"Quercus robur L.";"Quercus robur L.";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021310384624";"K";"90";"Viola riviniana/reichenbachiana";"Viola riviniana/reichenbachiana";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021310384624";"K";"90";"Primula elatior (L.) Hill";"Primula elatior (L.) Hill";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021310384624";"K";"90";"Mentha aquatica L.";"Mentha aquatica L.";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021310384624";"K";"90";"Carex diandra Schrank";"Carex diandra Schrank";"-";"r";1;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021310384624";"K";"90";"Ranunculus acris L.";"Ranunculus acris L.";"-";"r";1;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021310384624";"K";"90";"Holcus lanatus L.";"Holcus lanatus L.";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021310384624";"K";"90";"Myosotis laxa Lehm.";"Myosotis cespitosa C.F. Schultz";"-";"r";1;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021310384624";"K";"90";"Filipendula ulmaria (L.) Maxim.";"Filipendula ulmaria (L.) Maxim.";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021310384624";"K";"90";"Silene flos-cuculi (L.) Greuter et Burdet";"Lychnis flos-cuculi L.";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021310384624";"K";"90";"Cirsium oleraceum (L.) Scop.";"Cirsium oleraceum (L.) Scop.";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021310384624";"K";"90";"Plantago lanceolata L.";"Plantago lanceolata L.";"-";"r";1;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021310384624";"K";"90";"Galium uliginosum L.";"Galium uliginosum L.";"-";"r";1;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021310384624";"K";"90";"Juncus conglomeratus L.";"Juncus conglomeratus L.";"-";"r";1;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021310384624";"K";"90";"Carex pallescens L.";"Carex pallescens L.";"-";"r";1;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021310384624";"K";"90";"Bellis perennis L.";"Bellis perennis L.";"-";"r";1;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021310384624";"K";"90";"Carex hostiana DC.";"Carex hostiana DC.";"-";"r";1;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021310384624";"K";"90";"Briza media L.";"Briza media L.";"-";"r";1;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021312171588";"MO";"90";"Campylium stellatum (Hedw.) Lange & C.E.O.Jensen";"Campylium stellatum (Hedw.) Lange & C.E.O.Jensen";"-";"3";30;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017021312171588";"MO";"90";"Calliergonella cuspidata (Hedw.) Loeske";"Calliergonella cuspidata (Hedw.) Loeske";"-";"6";60;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017021312171588";"MO";"90";"Ctenidium molluscum (Hedw.) Mitt.";"Ctenidium molluscum (Hedw.) Mitt.";"-";"p1";1;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017021312171588";"MO";"90";"Campylium elodes (Lindb.) Kindb.";"Campyliadelphus elodes (Lindb.) Kanda";"-";"p1";1;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017021312171588";"MO";"90";"Pseudoscleropodium purum (Hedw.) M.Fleisch.";"Pseudoscleropodium purum (Hedw.) M.Fleisch.";"-";"p1";1;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017021312171588";"K";"70";"Potentilla erecta (L.) Räuschel";"Potentilla erecta (L.) Räuschel";"-";"1-";7;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017021312171588";"K";"70";"Succisa pratensis Moench";"Succisa pratensis Moench";"-";"1-";7;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017021312171588";"K";"70";"Juncus subnodulosus Schrank";"Juncus subnodulosus Schrank";"-";"3";30;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017021312171588";"K";"70";"Carex lepidocarpa Tausch";"Carex lepidocarpa Tausch";"-";"m4";4;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017021312171588";"K";"70";"Phragmites australis (Cav.) Steud.";"Phragmites australis (Cav.) Steud.";"-";"a2";2;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017021312171588";"K";"70";"Anagallis tenella (L.) L.";"Anagallis tenella (L.) L.";"-";"1+";12;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017021312171588";"K";"70";"Dactylorhiza fuchsii (Druce) Soó";"Dactylorhiza fuchsii (Druce) Soó";"-";"r1";1;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017021312171588";"K";"70";"Epipactis palustris (L.) Crantz";"Epipactis palustris (L.) Crantz";"-";"m2";2;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017021312171588";"K";"70";"Fagus sylvatica L.";"Fagus sylvatica L.";"-";"r1";1;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017021312171588";"K";"70";"Alnus glutinosa (L.) Gaertn.";"Alnus glutinosa (L.) Gaertn.";"-";"p1";1;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017021312171588";"K";"70";"Selinum carvifolia (L.) L.";"Selinum carvifolia (L.) L.";"-";"m4";4;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017021312171588";"K";"70";"Angelica sylvestris L.";"Angelica sylvestris L.";"-";"a1";1;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017021312171588";"K";"70";"Molinia caerulea (L.) Moench";"Molinia caerulea (L.) Moench";"-";"a1";1;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017021312171588";"K";"70";"Lysimachia vulgaris L.";"Lysimachia vulgaris L.";"-";"m2";2;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017021312171588";"K";"70";"Carex panicea L.";"Carex panicea L.";"-";"m4";4;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017021312171588";"K";"70";"Juncus articulatus L.";"Juncus articulatus L.";"-";"m2";2;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017021312171588";"K";"70";"Valeriana repens Host";"Valeriana repens Host";"-";"r1";1;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017021312171588";"K";"70";"Mentha aquatica L.";"Mentha aquatica L.";"-";"a1";1;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017021312171588";"K";"70";"Cirsium palustre (L.) Scop.";"Cirsium palustre (L.) Scop.";"-";"p1";1;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017021312171588";"K";"70";"Vicia cracca L.";"Vicia cracca L.";"-";"a1";1;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017021312171588";"K";"70";"Gymnadenia conopsea (L.) R. Brown";"Gymnadenia conopsea (L.) R. Brown";"-";"p1";1;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017021312171588";"K";"70";"Viburnum opulus L.";"Viburnum opulus L.";"-";"r1";1;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017021312171588";"K";"70";"Polygala vulgaris L.";"Polygala vulgaris L.";"-";"r1";1;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017021312171588";"K";"70";"Rhinanthus minor L.";"Rhinanthus minor L.";"-";"r1";1;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017021312171588";"K";"70";"Galium uliginosum L.";"Galium uliginosum L.";"-";"p1";1;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017021312171588";"K";"70";"Equisetum palustre L.";"Equisetum palustre L.";"-";"p1";1;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017021312171588";"K";"70";"Rhamnus frangula L.";"Frangula alnus Mill.";"-";"p1";1;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017021312171588";"K";"70";"Briza media L.";"Briza media L.";"-";"r1";1;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017021312171588";"K";"70";"Carex acutiformis Ehrh.";"Carex acutiformis Ehrh.";"-";"a1";1;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017021312171588";"K";"70";"Festuca arundinacea Schreb.";"Festuca arundinacea Schreb.";"-";"p1";1;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017021312171588";"K";"70";"Lythrum salicaria L.";"Lythrum salicaria L.";"-";"r1";1;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017021312171588";"K";"70";"Betula";"Betula";"-";"a1";1;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017021312171588";"K";"70";"Carex flacca Schreb.";"Carex flacca Schreb.";"-";"a1";1;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017021312171588";"K";"70";"Convolvulus sepium L.";"Calystegia sepium (L.) R. Brown";"-";"r1";1;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017021312171588";"K";"70";"Filipendula ulmaria (L.) Maxim.";"Filipendula ulmaria (L.) Maxim.";"-";"r1";1;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017021312171588";"K";"70";"Fraxinus excelsior L.";"Fraxinus excelsior L.";"-";"r1";1;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017021312171588";"K";"70";"Agrostis stolonifera L.";"Agrostis stolonifera L.";"-";"p1";1;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017021312171588";"K";"70";"Primula elatior (L.) Hill";"Primula elatior (L.) Hill";"-";"p1";1;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017021312171588";"K";"70";"Prunella vulgaris L.";"Prunella vulgaris L.";"-";"r1";1;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017021311505729";"MO";"90";"Campylium stellatum (Hedw.) Lange & C.E.O.Jensen";"Campylium stellatum (Hedw.) Lange & C.E.O.Jensen";"-";"cd";40;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021311505729";"MO";"90";"Calliergonella cuspidata (Hedw.) Loeske";"Calliergonella cuspidata (Hedw.) Loeske";"-";"cd";40;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021311505729";"MO";"90";"Ctenidium molluscum (Hedw.) Mitt.";"Ctenidium molluscum (Hedw.) Mitt.";"-";"f";8;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021311505729";"MO";"90";"Campylium elodes (Lindb.) Kindb.";"Campyliadelphus elodes (Lindb.) Kanda";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021311505729";"MO";"90";"Pseudoscleropodium purum (Hedw.) M.Fleisch.";"Pseudoscleropodium purum (Hedw.) M.Fleisch.";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021311505729";"K";"70";"Potentilla erecta (L.) Räuschel";"Potentilla erecta (L.) Räuschel";"-";"a";15;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021311505729";"K";"70";"Succisa pratensis Moench";"Succisa pratensis Moench";"-";"a";15;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021311505729";"K";"70";"Juncus subnodulosus Schrank";"Juncus subnodulosus Schrank";"-";"d";60;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021311505729";"K";"70";"Carex lepidocarpa Tausch";"Carex lepidocarpa Tausch";"-";"a";15;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021311505729";"K";"70";"Phragmites australis (Cav.) Steud.";"Phragmites australis (Cav.) Steud.";"-";"f";8;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021311505729";"K";"70";"Anagallis tenella (L.) L.";"Anagallis tenella (L.) L.";"-";"a";15;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021311505729";"K";"70";"Dactylorhiza fuchsii (Druce) Soó";"Dactylorhiza fuchsii (Druce) Soó";"-";"f";8;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021311505729";"K";"70";"Epipactis palustris (L.) Crantz";"Epipactis palustris (L.) Crantz";"-";"a";15;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021311505729";"K";"70";"Fagus sylvatica L.";"Fagus sylvatica L.";"-";"r";1;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021311505729";"K";"70";"Alnus glutinosa (L.) Gaertn.";"Alnus glutinosa (L.) Gaertn.";"-";"f";8;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021311505729";"K";"70";"Selinum carvifolia (L.) L.";"Selinum carvifolia (L.) L.";"-";"f";8;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021311505729";"K";"70";"Angelica sylvestris L.";"Angelica sylvestris L.";"-";"f";8;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021311505729";"K";"70";"Molinia caerulea (L.) Moench";"Molinia caerulea (L.) Moench";"-";"f";8;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021311505729";"K";"70";"Lysimachia vulgaris L.";"Lysimachia vulgaris L.";"-";"f";8;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021311505729";"K";"70";"Carex panicea L.";"Carex panicea L.";"-";"a";15;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021311505729";"K";"70";"Juncus articulatus L.";"Juncus articulatus L.";"-";"f";8;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021311505729";"K";"70";"Valeriana repens Host";"Valeriana repens Host";"-";"r";1;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021311505729";"K";"70";"Mentha aquatica L.";"Mentha aquatica L.";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021311505729";"K";"70";"Cirsium palustre (L.) Scop.";"Cirsium palustre (L.) Scop.";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021311505729";"K";"70";"Vicia cracca L.";"Vicia cracca L.";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021311505729";"K";"70";"Gymnadenia conopsea (L.) R. Brown";"Gymnadenia conopsea (L.) R. Brown";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021311505729";"K";"70";"Viburnum opulus L.";"Viburnum opulus L.";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021311505729";"K";"70";"Polygala vulgaris L.";"Polygala vulgaris L.";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021311505729";"K";"70";"Rhinanthus minor L.";"Rhinanthus minor L.";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021311505729";"K";"70";"Galium uliginosum L.";"Galium uliginosum L.";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021311505729";"K";"70";"Equisetum palustre L.";"Equisetum palustre L.";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021311505729";"K";"70";"Rhamnus frangula L.";"Frangula alnus Mill.";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021311505729";"K";"70";"Briza media L.";"Briza media L.";"-";"f";8;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021311505729";"K";"70";"Carex acutiformis Ehrh.";"Carex acutiformis Ehrh.";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021311505729";"K";"70";"Festuca arundinacea Schreb.";"Festuca arundinacea Schreb.";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021311505729";"K";"70";"Lythrum salicaria L.";"Lythrum salicaria L.";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021311505729";"K";"70";"Betula";"Betula";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021311505729";"K";"70";"Carex flacca Schreb.";"Carex flacca Schreb.";"-";"f";8;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021311505729";"K";"70";"Convolvulus sepium L.";"Calystegia sepium (L.) R. Brown";"-";"r";1;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021311505729";"K";"70";"Filipendula ulmaria (L.) Maxim.";"Filipendula ulmaria (L.) Maxim.";"-";"r";1;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021311505729";"K";"70";"Fraxinus excelsior L.";"Fraxinus excelsior L.";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021311505729";"K";"70";"Agrostis stolonifera L.";"Agrostis stolonifera L.";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021311505729";"K";"70";"Primula elatior (L.) Hill";"Primula elatior (L.) Hill";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021311505729";"K";"70";"Prunella vulgaris L.";"Prunella vulgaris L.";"-";"r";1;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021311505729";"K";"70";"Quercus robur L.";"Quercus robur L.";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021311505729";"K";"70";"Eupatorium cannabinum L.";"Eupatorium cannabinum L.";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021311505729";"K";"70";"Salix";"Salix";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021311505729";"K";"70";"Silene flos-cuculi (L.) Greuter et Burdet";"Lychnis flos-cuculi L.";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021311505729";"K";"70";"Cirsium oleraceum (L.) Scop.";"Cirsium oleraceum (L.) Scop.";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021311505729";"K";"70";"Pulicaria dysenterica (L.) Bernh.";"Pulicaria dysenterica (L.) Bernh.";"-";"r";1;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021311505729";"K";"70";"Holcus lanatus L.";"Holcus lanatus L.";"-";"r";1;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021311505729";"K";"70";"Carex pallescens L.";"Carex pallescens L.";"-";"r";1;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021311505729";"K";"70";"Centaurea jacea L.";"Centaurea jacea L.";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021311505729";"K";"70";"Luzula multiflora (Ehrh.) Lej.";"Luzula multiflora (Ehrh.) Lej.";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021311505729";"K";"70";"Leucanthemum vulgare Lam.";"Leucanthemum vulgare Lam.";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021311505729";"K";"70";"Schoenus nigricans L.";"Schoenus nigricans L.";"-";"f";8;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017021313081237";"MO";"70";"Calliergonella cuspidata (Hedw.) Loeske";"Calliergonella cuspidata (Hedw.) Loeske";"-";"7";70;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017021313081237";"K";"85";"Carex demissa Vahl ex Hartm.";"Carex demissa Vahl ex Hartm.";"-";"5";50;"Londo (1) volledig"
